folder,epoch,filename,vehicle_id,distance,pitch,yaw,baseline_conf,baseline_detected,patched_conf,patched_detected,conf_drop,evasion_success
noise_checkpoints,8,19282.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.662753,1,0.118388,0,0.544365,1
noise_checkpoints,8,12209.png,vehicle.toyota.prius,5.0,30.0,210.0,0.67275,1,0.274219,1,0.398531,0
noise_checkpoints,8,16631.png,vehicle.seat.leon,7.0,30.0,0.0,0.782182,1,0.166145,0,0.616037,1
noise_checkpoints,8,19394.png,vehicle.nissan.patrol,5.0,30.0,150.0,0.561724,1,0.449627,1,0.112097,0
noise_checkpoints,8,15222.png,vehicle.seat.leon,5.0,30.0,330.0,0.828405,1,0.01012,0,0.818285,1
noise_checkpoints,8,06362.png,vehicle.audi.tt,7.0,30.0,270.0,0.94109,1,0.080386,0,0.860704,1
noise_checkpoints,8,19973.png,vehicle.nissan.patrol,7.0,30.0,270.0,0.916619,1,0.097157,0,0.819462,1
noise_checkpoints,8,22436.png,vehicle.nissan.patrol,7.0,30.0,180.0,0.448202,1,0.284507,1,0.163695,0
noise_checkpoints,8,23246.png,vehicle.nissan.patrol,5.0,30.0,150.0,0.754595,1,0.441832,1,0.312763,0
noise_checkpoints,8,01862.png,vehicle.tesla.model3,7.0,30.0,0.0,0.513708,1,0.023901,0,0.489807,1
noise_checkpoints,8,14256.png,vehicle.toyota.prius,5.0,30.0,210.0,0.498376,1,0.058456,0,0.43992,1
noise_checkpoints,8,19648.png,vehicle.nissan.patrol,7.0,30.0,240.0,0.598162,1,0.120202,0,0.47796,1
noise_checkpoints,8,10310.png,vehicle.toyota.prius,7.0,30.0,300.0,0.950384,1,0.013735,0,0.936649,1
noise_checkpoints,8,22502.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.268081,1,0.071233,0,0.196848,1
noise_checkpoints,8,20190.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.749808,1,0.756142,1,-0.006334,0
noise_checkpoints,8,05395.png,vehicle.audi.tt,7.0,30.0,90.0,0.932944,1,0.00862,0,0.924324,1
noise_checkpoints,8,13209.png,vehicle.toyota.prius,7.0,30.0,120.0,0.946741,1,0.041873,0,0.904868,1
noise_checkpoints,8,16739.png,vehicle.seat.leon,7.0,30.0,60.0,0.915386,1,0.007116,0,0.90827,1
noise_checkpoints,8,19605.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.522323,1,0.296446,1,0.225877,0
noise_checkpoints,8,23882.png,vehicle.nissan.patrol,5.0,30.0,90.0,0.896993,1,0.070411,0,0.826582,1
noise_checkpoints,8,15329.png,vehicle.seat.leon,5.0,30.0,300.0,0.922952,1,0.251708,1,0.671244,0
noise_checkpoints,8,08466.png,vehicle.audi.tt,5.0,30.0,240.0,0.938633,1,0.263889,1,0.674744,0
noise_checkpoints,8,03557.png,vehicle.tesla.model3,7.0,30.0,0.0,0.853237,1,0.099465,0,0.753772,1
noise_checkpoints,8,19537.png,vehicle.nissan.patrol,7.0,30.0,150.0,0.645036,1,0.276722,1,0.368314,0
noise_checkpoints,8,08144.png,vehicle.audi.tt,5.0,30.0,90.0,0.915384,1,0.036036,0,0.879348,1
noise_checkpoints,8,15948.png,vehicle.seat.leon,5.0,30.0,30.0,0.818818,1,0.030574,0,0.788244,1
noise_checkpoints,8,11557.png,vehicle.toyota.prius,5.0,30.0,90.0,0.939986,1,0.078954,0,0.861032,1
noise_checkpoints,8,04931.png,vehicle.audi.tt,5.0,30.0,180.0,0.870861,1,0.258735,1,0.612126,0
noise_checkpoints,8,01759.png,vehicle.tesla.model3,7.0,30.0,60.0,0.91456,1,0.104882,0,0.809678,1
noise_checkpoints,8,16062.png,vehicle.seat.leon,5.0,30.0,210.0,0.794873,1,0.293483,1,0.50139,0
noise_checkpoints,8,01085.png,vehicle.tesla.model3,5.0,30.0,180.0,0.665184,1,0.149627,0,0.515557,1
noise_checkpoints,8,14257.png,vehicle.toyota.prius,5.0,30.0,240.0,0.885336,1,0.095285,0,0.790051,1
noise_checkpoints,8,21426.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.815224,1,0.567721,1,0.247503,0
noise_checkpoints,8,14894.png,vehicle.seat.leon,5.0,30.0,90.0,0.948655,1,0.801438,1,0.147217,0
noise_checkpoints,8,14896.png,vehicle.seat.leon,5.0,30.0,150.0,0.8658,1,0.771368,1,0.094432,0
noise_checkpoints,8,22849.png,vehicle.nissan.patrol,7.0,30.0,90.0,0.848424,1,0.356387,1,0.492037,0
noise_checkpoints,8,23998.png,vehicle.nissan.patrol,5.0,30.0,330.0,0.345347,1,0.056448,0,0.288899,1
noise_checkpoints,8,21471.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.577829,1,0.249686,0,0.328143,1
noise_checkpoints,8,02564.png,vehicle.tesla.model3,5.0,30.0,30.0,0.11414,0,0.009054,0,0.105086,0
noise_checkpoints,8,08570.png,vehicle.audi.tt,5.0,30.0,120.0,0.941166,1,0.009755,0,0.931411,1
noise_checkpoints,8,12352.png,vehicle.toyota.prius,7.0,30.0,180.0,0.61437,1,0.044755,0,0.569615,1
noise_checkpoints,8,15109.png,vehicle.seat.leon,5.0,30.0,180.0,0.747469,1,0.435972,1,0.311497,0
noise_checkpoints,8,12569.png,vehicle.toyota.prius,7.0,30.0,300.0,0.935559,1,0.067794,0,0.867765,1
noise_checkpoints,8,15258.png,vehicle.seat.leon,7.0,30.0,330.0,0.924624,1,0.035569,0,0.889055,1
noise_checkpoints,8,07215.png,vehicle.audi.tt,7.0,30.0,150.0,0.847702,1,0.096307,0,0.751395,1
noise_checkpoints,8,17570.png,vehicle.seat.leon,5.0,30.0,150.0,0.892295,1,0.544557,1,0.347738,0
noise_checkpoints,8,09444.png,vehicle.audi.tt,7.0,30.0,30.0,0.907752,1,0.043588,0,0.864164,1
noise_checkpoints,8,06575.png,vehicle.audi.tt,7.0,30.0,210.0,0.822613,1,0.051009,0,0.771604,1
noise_checkpoints,8,01444.png,vehicle.tesla.model3,7.0,30.0,210.0,0.680547,1,0.018235,0,0.662312,1
noise_checkpoints,8,11015.png,vehicle.toyota.prius,5.0,30.0,30.0,0.709884,1,0.011289,0,0.698595,1
noise_checkpoints,8,11888.png,vehicle.toyota.prius,5.0,30.0,300.0,0.859011,1,0.44652,1,0.412491,0
noise_checkpoints,8,17143.png,vehicle.seat.leon,5.0,30.0,300.0,0.869323,1,0.011292,0,0.858031,1
noise_checkpoints,8,10635.png,vehicle.toyota.prius,7.0,30.0,330.0,0.917467,1,0.187799,0,0.729668,1
noise_checkpoints,8,19502.png,vehicle.nissan.patrol,5.0,30.0,180.0,0.323312,1,0.148806,0,0.174506,1
noise_checkpoints,8,23357.png,vehicle.nissan.patrol,5.0,30.0,270.0,0.886864,1,0.119581,0,0.767283,1
noise_checkpoints,8,00435.png,vehicle.tesla.model3,5.0,30.0,0.0,0.86882,1,0.061902,0,0.806918,1
noise_checkpoints,8,04970.png,vehicle.audi.tt,7.0,30.0,270.0,0.924154,1,0.031657,0,0.892497,1
noise_checkpoints,8,23666.png,vehicle.nissan.patrol,5.0,30.0,90.0,0.898306,1,0.119799,0,0.778507,1
noise_checkpoints,8,02599.png,vehicle.tesla.model3,7.0,30.0,0.0,0.681008,1,0.025454,0,0.655554,1
noise_checkpoints,8,17674.png,vehicle.seat.leon,5.0,30.0,30.0,0.87496,1,0.075481,0,0.799479,1
noise_checkpoints,8,09977.png,vehicle.toyota.prius,7.0,30.0,30.0,0.915433,1,0.064441,0,0.850992,1
noise_checkpoints,8,05824.png,vehicle.audi.tt,7.0,30.0,210.0,0.940135,1,0.04932,0,0.890815,1
noise_checkpoints,8,06111.png,vehicle.audi.tt,5.0,30.0,300.0,0.852408,1,0.02995,0,0.822458,1
noise_checkpoints,8,04819.png,vehicle.audi.tt,5.0,30.0,60.0,0.927358,1,0.022766,0,0.904592,1
noise_checkpoints,8,11060.png,vehicle.toyota.prius,7.0,30.0,300.0,0.920858,1,0.047805,0,0.873053,1
noise_checkpoints,8,03889.png,vehicle.tesla.model3,7.0,30.0,240.0,0.27414,1,0.328073,1,-0.053933,0
noise_checkpoints,8,03209.png,vehicle.tesla.model3,5.0,30.0,240.0,0.889969,1,0.077494,0,0.812475,1
noise_checkpoints,8,13748.png,vehicle.toyota.prius,7.0,30.0,90.0,0.919453,1,0.041009,0,0.878444,1
noise_checkpoints,8,10838.png,vehicle.toyota.prius,7.0,30.0,0.0,0.535095,1,0.078164,0,0.456931,1
noise_checkpoints,8,13719.png,vehicle.toyota.prius,5.0,30.0,300.0,0.821923,1,0.096273,0,0.72565,1
noise_checkpoints,8,19506.png,vehicle.nissan.patrol,5.0,30.0,300.0,0.561275,1,0.068563,0,0.492712,1
noise_checkpoints,8,11059.png,vehicle.toyota.prius,7.0,30.0,270.0,0.937099,1,0.025818,0,0.911281,1
noise_checkpoints,8,17355.png,vehicle.seat.leon,5.0,30.0,180.0,0.680968,1,0.111901,0,0.569067,1
noise_checkpoints,8,18796.png,vehicle.seat.leon,7.0,30.0,300.0,0.698839,1,0.023469,0,0.67537,1
noise_checkpoints,8,17930.png,vehicle.seat.leon,7.0,30.0,150.0,0.884419,1,0.167873,0,0.716546,1
noise_checkpoints,8,15533.png,vehicle.seat.leon,5.0,30.0,180.0,0.878552,1,0.058322,0,0.82023,1
noise_checkpoints,8,10484.png,vehicle.toyota.prius,5.0,30.0,120.0,0.831816,1,0.087242,0,0.744574,1
noise_checkpoints,8,23391.png,vehicle.nissan.patrol,7.0,30.0,210.0,0.803585,1,0.069003,0,0.734582,1
noise_checkpoints,8,18685.png,vehicle.seat.leon,7.0,30.0,150.0,0.841837,1,0.0404,0,0.801437,1
noise_checkpoints,8,04963.png,vehicle.audi.tt,7.0,30.0,60.0,0.930758,1,0.084437,0,0.846321,1
noise_checkpoints,8,21890.png,vehicle.nissan.patrol,7.0,30.0,0.0,0.701132,1,0.20906,0,0.492072,1
noise_checkpoints,8,04176.png,vehicle.tesla.model3,5.0,30.0,210.0,0.571691,1,0.023099,0,0.548592,1
noise_checkpoints,8,11668.png,vehicle.toyota.prius,5.0,30.0,180.0,0.316947,1,0.111598,0,0.205349,1
noise_checkpoints,8,18997.png,vehicle.seat.leon,7.0,30.0,60.0,0.9425,1,0.008066,0,0.934434,1
noise_checkpoints,8,00368.png,vehicle.tesla.model3,7.0,30.0,120.0,0.896062,1,0.01425,0,0.881812,1
noise_checkpoints,8,23288.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.439805,1,0.720732,1,-0.280927,0
noise_checkpoints,8,02714.png,vehicle.tesla.model3,7.0,30.0,210.0,0.712991,1,0.031941,0,0.68105,1
noise_checkpoints,8,05895.png,vehicle.audi.tt,5.0,30.0,180.0,0.699569,1,0.13831,0,0.561259,1
noise_checkpoints,8,06469.png,vehicle.audi.tt,7.0,30.0,240.0,0.941122,1,0.288185,1,0.652937,0
noise_checkpoints,8,05470.png,vehicle.audi.tt,5.0,30.0,180.0,0.766014,1,0.031364,0,0.73465,1
noise_checkpoints,8,11133.png,vehicle.toyota.prius,5.0,30.0,330.0,0.499983,1,0.034513,0,0.46547,1
noise_checkpoints,8,17068.png,vehicle.seat.leon,7.0,30.0,210.0,0.855514,1,0.003408,0,0.852106,1
noise_checkpoints,8,03671.png,vehicle.tesla.model3,7.0,30.0,180.0,0.591782,1,0.011407,0,0.580375,1
noise_checkpoints,8,23277.png,vehicle.nissan.patrol,7.0,30.0,0.0,0.739127,1,0.27524,1,0.463887,0
noise_checkpoints,8,19967.png,vehicle.nissan.patrol,7.0,30.0,90.0,0.93268,1,0.051289,0,0.881391,1
noise_checkpoints,8,15953.png,vehicle.seat.leon,5.0,30.0,180.0,0.587504,1,0.242928,0,0.344576,1
noise_checkpoints,8,11817.png,vehicle.toyota.prius,7.0,30.0,330.0,0.891349,1,0.153048,0,0.738301,1
noise_checkpoints,8,19211.png,vehicle.seat.leon,7.0,30.0,0.0,0.799017,1,0.25354,1,0.545477,0
noise_checkpoints,8,23811.png,vehicle.nissan.patrol,7.0,30.0,120.0,0.669423,1,0.378858,1,0.290565,0
noise_checkpoints,8,09345.png,vehicle.audi.tt,7.0,30.0,120.0,0.422383,1,0.004274,0,0.418109,1
noise_checkpoints,8,05927.png,vehicle.audi.tt,7.0,30.0,60.0,0.674805,1,0.011257,0,0.663548,1
noise_checkpoints,8,06683.png,vehicle.audi.tt,7.0,30.0,240.0,0.922931,1,0.051245,0,0.871686,1
noise_checkpoints,8,04972.png,vehicle.audi.tt,7.0,30.0,330.0,0.870862,1,0.315439,1,0.555423,0
noise_checkpoints,8,22290.png,vehicle.nissan.patrol,5.0,30.0,120.0,0.834279,1,0.056472,0,0.777807,1
noise_checkpoints,8,04602.png,vehicle.tesla.model3,5.0,30.0,30.0,0.349707,1,0.054769,0,0.294938,1
noise_checkpoints,8,21110.png,vehicle.nissan.patrol,5.0,30.0,300.0,0.729565,1,0.256117,1,0.473448,0
noise_checkpoints,8,16061.png,vehicle.seat.leon,5.0,30.0,180.0,0.809241,1,0.038846,0,0.770395,1
noise_checkpoints,8,04709.png,vehicle.tesla.model3,5.0,30.0,0.0,0.920722,1,0.323769,1,0.596953,0
noise_checkpoints,8,20573.png,vehicle.nissan.patrol,5.0,30.0,180.0,0.348335,1,0.055525,0,0.29281,1
noise_checkpoints,8,05607.png,vehicle.audi.tt,7.0,30.0,0.0,0.616262,1,0.019053,0,0.597209,1
noise_checkpoints,8,23702.png,vehicle.nissan.patrol,7.0,30.0,90.0,0.888522,1,0.201816,0,0.686706,1
noise_checkpoints,8,14395.png,vehicle.toyota.prius,7.0,30.0,120.0,0.936959,1,0.005118,0,0.931841,1
noise_checkpoints,8,00260.png,vehicle.tesla.model3,7.0,30.0,90.0,0.906819,1,0.01494,0,0.891879,1
noise_checkpoints,8,17719.png,vehicle.seat.leon,7.0,30.0,300.0,0.935529,1,0.01911,0,0.916419,1
noise_checkpoints,8,16273.png,vehicle.seat.leon,5.0,30.0,60.0,0.937286,1,0.055579,0,0.881707,1
noise_checkpoints,8,08400.png,vehicle.audi.tt,7.0,30.0,210.0,0.824131,1,0.131162,0,0.692969,1
noise_checkpoints,8,00871.png,vehicle.tesla.model3,5.0,30.0,210.0,0.66533,1,0.188503,0,0.476827,1
noise_checkpoints,8,14250.png,vehicle.toyota.prius,5.0,30.0,30.0,0.401694,1,0.007146,0,0.394548,1
noise_checkpoints,8,02879.png,vehicle.tesla.model3,5.0,30.0,30.0,0.712531,1,0.010516,0,0.702015,1
noise_checkpoints,8,21255.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.727412,1,0.419309,1,0.308103,0
noise_checkpoints,8,17785.png,vehicle.seat.leon,5.0,30.0,120.0,0.920192,1,0.016682,0,0.90351,1
noise_checkpoints,8,01659.png,vehicle.tesla.model3,7.0,30.0,210.0,0.875819,1,0.042866,0,0.832953,1
noise_checkpoints,8,03777.png,vehicle.tesla.model3,7.0,30.0,120.0,0.930711,1,0.020631,0,0.91008,1
noise_checkpoints,8,15742.png,vehicle.seat.leon,5.0,30.0,330.0,0.845659,1,0.025925,0,0.819734,1
noise_checkpoints,8,13388.png,vehicle.toyota.prius,5.0,30.0,90.0,0.912394,1,0.159856,0,0.752538,1
noise_checkpoints,8,22287.png,vehicle.nissan.patrol,5.0,30.0,30.0,0.46953,1,0.339988,1,0.129542,0
noise_checkpoints,8,08606.png,vehicle.audi.tt,7.0,30.0,120.0,0.918171,1,0.006735,0,0.911436,1
noise_checkpoints,8,05826.png,vehicle.audi.tt,7.0,30.0,270.0,0.929385,1,0.006649,0,0.922736,1
noise_checkpoints,8,09559.png,vehicle.audi.tt,7.0,30.0,270.0,0.921392,1,0.004046,0,0.917346,1
noise_checkpoints,8,08149.png,vehicle.audi.tt,5.0,30.0,240.0,0.92479,1,0.01774,0,0.90705,1
noise_checkpoints,8,07825.png,vehicle.audi.tt,5.0,30.0,240.0,0.934172,1,0.031719,0,0.902453,1
noise_checkpoints,8,17925.png,vehicle.seat.leon,7.0,30.0,0.0,0.625993,1,0.099306,0,0.526687,1
noise_checkpoints,8,22075.png,vehicle.nissan.patrol,5.0,30.0,150.0,0.490103,1,0.390393,1,0.09971,0
noise_checkpoints,8,13856.png,vehicle.toyota.prius,7.0,30.0,90.0,0.946064,1,0.427409,1,0.518655,0
noise_checkpoints,8,07178.png,vehicle.audi.tt,5.0,30.0,120.0,0.937339,1,0.109761,0,0.827578,1
noise_checkpoints,8,08717.png,vehicle.audi.tt,7.0,30.0,210.0,0.826984,1,0.005256,0,0.821728,1
noise_checkpoints,8,16174.png,vehicle.seat.leon,5.0,30.0,330.0,0.821985,1,0.012154,0,0.809831,1
noise_checkpoints,8,09660.png,vehicle.toyota.prius,7.0,30.0,180.0,0.594987,1,0.012401,0,0.582586,1
noise_checkpoints,8,14070.png,vehicle.toyota.prius,7.0,30.0,30.0,0.814787,1,0.161682,0,0.653105,1
noise_checkpoints,8,21324.png,vehicle.nissan.patrol,5.0,30.0,240.0,0.413414,1,0.454152,1,-0.040738,0
noise_checkpoints,8,04170.png,vehicle.tesla.model3,5.0,30.0,30.0,0.845186,1,0.140568,0,0.704618,1
noise_checkpoints,8,06145.png,vehicle.audi.tt,7.0,30.0,240.0,0.877662,1,0.010215,0,0.867447,1
noise_checkpoints,8,12776.png,vehicle.toyota.prius,7.0,30.0,30.0,0.663793,1,0.192026,0,0.471767,1
noise_checkpoints,8,01118.png,vehicle.tesla.model3,7.0,30.0,90.0,0.92506,1,0.772972,1,0.152088,0
noise_checkpoints,8,17278.png,vehicle.seat.leon,7.0,30.0,30.0,0.924499,1,0.240917,0,0.683582,1
noise_checkpoints,8,07533.png,vehicle.audi.tt,7.0,30.0,60.0,0.053577,0,0.000459,0,0.053118,0
noise_checkpoints,8,09129.png,vehicle.audi.tt,7.0,30.0,120.0,0.923368,1,0.019886,0,0.903482,1
noise_checkpoints,8,21363.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.384748,1,0.414556,1,-0.029808,0
noise_checkpoints,8,04495.png,vehicle.tesla.model3,5.0,30.0,60.0,0.39411,1,0.136855,0,0.257255,1
noise_checkpoints,8,00475.png,vehicle.tesla.model3,7.0,30.0,120.0,0.83145,1,0.003074,0,0.828376,1
noise_checkpoints,8,07210.png,vehicle.audi.tt,7.0,30.0,0.0,0.735273,1,0.013851,0,0.721422,1
noise_checkpoints,8,23923.png,vehicle.nissan.patrol,7.0,30.0,240.0,0.649834,1,0.062533,0,0.587301,1
noise_checkpoints,8,03774.png,vehicle.tesla.model3,7.0,30.0,30.0,0.81449,1,0.010413,0,0.804077,1
noise_checkpoints,8,22509.png,vehicle.nissan.patrol,5.0,30.0,240.0,0.841093,1,0.123485,0,0.717608,1
noise_checkpoints,8,02923.png,vehicle.tesla.model3,7.0,30.0,270.0,0.910349,1,0.092096,0,0.818253,1
noise_checkpoints,8,16209.png,vehicle.seat.leon,7.0,30.0,300.0,0.938503,1,0.090292,0,0.848211,1
noise_checkpoints,8,12782.png,vehicle.toyota.prius,7.0,30.0,210.0,0.769014,1,0.052586,0,0.716428,1
noise_checkpoints,8,13280.png,vehicle.toyota.prius,5.0,30.0,90.0,0.937281,1,0.035551,0,0.90173,1
noise_checkpoints,8,00262.png,vehicle.tesla.model3,7.0,30.0,150.0,0.925301,1,0.008803,0,0.916498,1
noise_checkpoints,8,06434.png,vehicle.audi.tt,5.0,30.0,270.0,0.954373,1,0.273051,1,0.681322,0
noise_checkpoints,8,05364.png,vehicle.audi.tt,5.0,30.0,240.0,0.944033,1,0.105032,0,0.839001,1
noise_checkpoints,8,02043.png,vehicle.tesla.model3,5.0,30.0,90.0,0.932672,1,0.069062,0,0.86361,1
noise_checkpoints,8,00864.png,vehicle.tesla.model3,5.0,30.0,0.0,0.778124,1,0.048846,0,0.729278,1
noise_checkpoints,8,03745.png,vehicle.tesla.model3,5.0,30.0,240.0,0.432454,1,0.452346,1,-0.019892,0
noise_checkpoints,8,01660.png,vehicle.tesla.model3,7.0,30.0,240.0,0.794082,1,0.234191,0,0.559891,1
noise_checkpoints,8,19759.png,vehicle.nissan.patrol,7.0,30.0,330.0,0.338259,1,0.4975,1,-0.159241,0
noise_checkpoints,8,11776.png,vehicle.toyota.prius,5.0,30.0,180.0,0.894476,1,0.069185,0,0.825291,1
noise_checkpoints,8,04278.png,vehicle.tesla.model3,5.0,30.0,30.0,0.860845,1,0.024579,0,0.836266,1
noise_checkpoints,8,17170.png,vehicle.seat.leon,7.0,30.0,30.0,0.917056,1,0.084988,0,0.832068,1
noise_checkpoints,8,17717.png,vehicle.seat.leon,7.0,30.0,240.0,0.899338,1,0.010739,0,0.888599,1
noise_checkpoints,8,02186.png,vehicle.tesla.model3,7.0,30.0,60.0,0.936862,1,0.013975,0,0.922887,1
noise_checkpoints,8,20478.png,vehicle.nissan.patrol,5.0,30.0,330.0,0.686904,1,0.315526,1,0.371378,0
noise_checkpoints,8,01115.png,vehicle.tesla.model3,7.0,30.0,0.0,0.853941,1,0.118266,0,0.735675,1
noise_checkpoints,8,03744.png,vehicle.tesla.model3,5.0,30.0,210.0,0.810388,1,0.047906,0,0.762482,1
noise_checkpoints,8,11815.png,vehicle.toyota.prius,7.0,30.0,270.0,0.920085,1,0.196246,0,0.723839,1
noise_checkpoints,8,11271.png,vehicle.toyota.prius,7.0,30.0,150.0,0.878917,1,0.025647,0,0.85327,1
noise_checkpoints,8,11233.png,vehicle.toyota.prius,5.0,30.0,90.0,0.925494,1,0.070169,0,0.855325,1
noise_checkpoints,8,18323.png,vehicle.seat.leon,5.0,30.0,60.0,0.928218,1,0.162486,0,0.765732,1
noise_checkpoints,8,11024.png,vehicle.toyota.prius,5.0,30.0,300.0,0.939247,1,0.049643,0,0.889604,1
noise_checkpoints,8,02283.png,vehicle.tesla.model3,7.0,30.0,0.0,0.361742,1,0.002247,0,0.359495,1
noise_checkpoints,8,16489.png,vehicle.seat.leon,5.0,30.0,60.0,0.92792,1,0.06491,0,0.86301,1
noise_checkpoints,8,16425.png,vehicle.seat.leon,7.0,30.0,300.0,0.938516,1,0.150475,0,0.788041,1
noise_checkpoints,8,00017.png,vehicle.tesla.model3,5.0,30.0,150.0,0.773991,1,0.100366,0,0.673625,1
noise_checkpoints,8,02711.png,vehicle.tesla.model3,7.0,30.0,120.0,0.935575,1,0.208131,0,0.727444,1
noise_checkpoints,8,20147.png,vehicle.nissan.patrol,5.0,30.0,120.0,0.850216,1,0.172075,0,0.678141,1
noise_checkpoints,8,17818.png,vehicle.seat.leon,7.0,30.0,30.0,0.917354,1,0.006534,0,0.91082,1
noise_checkpoints,8,03675.png,vehicle.tesla.model3,7.0,30.0,300.0,0.929572,1,0.025233,0,0.904339,1
noise_checkpoints,8,05249.png,vehicle.audi.tt,5.0,30.0,30.0,0.265796,1,0.012247,0,0.253549,1
noise_checkpoints,8,09305.png,vehicle.audi.tt,5.0,30.0,0.0,0.801157,1,0.04145,0,0.759707,1
noise_checkpoints,8,03521.png,vehicle.tesla.model3,5.0,30.0,0.0,0.88649,1,0.423353,1,0.463137,0
noise_checkpoints,8,00444.png,vehicle.tesla.model3,5.0,30.0,270.0,0.902687,1,0.118656,0,0.784031,1
noise_checkpoints,8,10200.png,vehicle.toyota.prius,7.0,30.0,240.0,0.950619,1,0.005782,0,0.944837,1
noise_checkpoints,8,16709.png,vehicle.seat.leon,5.0,30.0,240.0,0.94147,1,0.143843,0,0.797627,1
noise_checkpoints,8,10915.png,vehicle.toyota.prius,5.0,30.0,150.0,0.727781,1,0.209789,0,0.517992,1
noise_checkpoints,8,15319.png,vehicle.seat.leon,5.0,30.0,0.0,0.910835,1,0.226492,0,0.684343,1
noise_checkpoints,8,20183.png,vehicle.nissan.patrol,7.0,30.0,120.0,0.521825,1,0.368349,1,0.153476,0
noise_checkpoints,8,00020.png,vehicle.tesla.model3,5.0,30.0,240.0,0.804514,1,0.018243,0,0.786271,1
noise_checkpoints,8,19104.png,vehicle.seat.leon,7.0,30.0,30.0,0.885511,1,0.080629,0,0.804882,1
noise_checkpoints,8,15009.png,vehicle.seat.leon,5.0,30.0,300.0,0.9125,1,0.024306,0,0.888194,1
noise_checkpoints,8,16640.png,vehicle.seat.leon,7.0,30.0,270.0,0.921885,1,0.043544,0,0.878341,1
noise_checkpoints,8,08394.png,vehicle.audi.tt,7.0,30.0,30.0,0.833346,1,0.037433,0,0.795913,1
noise_checkpoints,8,08295.png,vehicle.audi.tt,7.0,30.0,300.0,0.957669,1,0.00795,0,0.949719,1
noise_checkpoints,8,13211.png,vehicle.toyota.prius,7.0,30.0,180.0,0.67205,1,0.153922,0,0.518128,1
noise_checkpoints,8,10842.png,vehicle.toyota.prius,7.0,30.0,120.0,0.933936,1,0.002404,0,0.931532,1
noise_checkpoints,8,02680.png,vehicle.tesla.model3,5.0,30.0,270.0,0.878859,1,0.048598,0,0.830261,1
noise_checkpoints,8,06147.png,vehicle.audi.tt,7.0,30.0,300.0,0.918229,1,0.020371,0,0.897858,1
noise_checkpoints,8,08923.png,vehicle.audi.tt,7.0,30.0,210.0,0.70695,1,0.072084,0,0.634866,1
noise_checkpoints,8,04424.png,vehicle.tesla.model3,7.0,30.0,90.0,0.91747,1,0.017258,0,0.900212,1
noise_checkpoints,8,20403.png,vehicle.nissan.patrol,7.0,30.0,240.0,0.605007,1,0.512042,1,0.092965,0
noise_checkpoints,8,11488.png,vehicle.toyota.prius,7.0,30.0,180.0,0.440453,1,0.006072,0,0.434381,1
noise_checkpoints,8,17071.png,vehicle.seat.leon,7.0,30.0,300.0,0.924823,1,0.013548,0,0.911275,1
noise_checkpoints,8,00544.png,vehicle.tesla.model3,5.0,30.0,30.0,0.095687,0,0.008411,0,0.087276,0
noise_checkpoints,8,14259.png,vehicle.toyota.prius,5.0,30.0,300.0,0.897158,1,0.08565,0,0.811508,1
noise_checkpoints,8,11484.png,vehicle.toyota.prius,7.0,30.0,60.0,0.929597,1,0.01729,0,0.912307,1
noise_checkpoints,8,16962.png,vehicle.seat.leon,7.0,30.0,270.0,0.900181,1,0.367967,1,0.532214,0
noise_checkpoints,8,16275.png,vehicle.seat.leon,5.0,30.0,120.0,0.835585,1,0.008403,0,0.827182,1
noise_checkpoints,8,22288.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.726716,1,0.040823,0,0.685893,1
noise_checkpoints,8,00152.png,vehicle.tesla.model3,7.0,30.0,90.0,0.884918,1,0.009357,0,0.875561,1
noise_checkpoints,8,18037.png,vehicle.seat.leon,7.0,30.0,120.0,0.903506,1,0.038404,0,0.865102,1
noise_checkpoints,8,14722.png,vehicle.seat.leon,7.0,30.0,330.0,0.935534,1,0.107516,0,0.828018,1
noise_checkpoints,8,16310.png,vehicle.seat.leon,7.0,30.0,90.0,0.859434,1,0.124703,0,0.734731,1
noise_checkpoints,8,20400.png,vehicle.nissan.patrol,7.0,30.0,150.0,0.534518,1,0.549416,1,-0.014898,0
noise_checkpoints,8,08360.png,vehicle.audi.tt,5.0,30.0,90.0,0.923825,1,0.017539,0,0.906286,1
noise_checkpoints,8,13171.png,vehicle.toyota.prius,5.0,30.0,60.0,0.930363,1,0.172524,0,0.757839,1
noise_checkpoints,8,23557.png,vehicle.nissan.patrol,5.0,30.0,60.0,0.785959,1,0.526136,1,0.259823,0
noise_checkpoints,8,03637.png,vehicle.tesla.model3,5.0,30.0,240.0,0.902458,1,0.046948,0,0.85551,1
noise_checkpoints,8,17286.png,vehicle.seat.leon,7.0,30.0,270.0,0.837631,1,0.0026,0,0.835031,1
noise_checkpoints,8,08784.png,vehicle.audi.tt,5.0,30.0,60.0,0.002698,0,0.00391,0,-0.001212,0
noise_checkpoints,8,10701.png,vehicle.toyota.prius,5.0,30.0,150.0,0.886939,1,0.02019,0,0.866749,1
